target_dataset,feature_set,model,scenario,calibration_method,conformal_method,subgroup,level,n,roc_auc,ece,coverage,prediction_set_size,sensitivity,specificity,false_positive_rate,false_negative_rate
NHANES,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9708333333333334,0.05632368158249423,0.8733333333333333,0.9133333333333333,0.6666666666666666,1.0,0.0,0.3333333333333333
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9493132766514062,0.02775975047218741,0.9228971962616822,0.9345794392523364,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.924098098453883,0.022872907417582793,0.7163461538461539,0.7403846153846154,0.6823529411764706,0.972809667673716,0.027190332326283987,0.3176470588235294
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8468665768194071,0.09122467008663421,0.5662251655629139,0.6357615894039735,0.4716981132075472,0.9693877551020408,0.030612244897959183,0.5283018867924528
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9219259349247808,0.01675336942844426,0.7559322033898305,0.7847457627118644,0.5643564356435643,0.9775051124744376,0.022494887525562373,0.43564356435643564
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9153628549668155,0.014128395566294966,0.7517985611510791,0.7859712230215827,0.5544554455445545,0.9824175824175824,0.017582417582417582,0.44554455445544555
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9421487603305785,0.043918537462647234,0.7018633540372671,0.7329192546583851,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9017615176151761,0.03803897910942547,0.7346938775510204,0.7687074829931972,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9076780758556893,0.025731263708104385,0.7686832740213523,0.8078291814946619,0.5869565217391305,0.9659574468085106,0.03404255319148936,0.41304347826086957
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9294681579548048,0.020068965914029013,0.7711442786069652,0.7960199004975125,0.5384615384615384,0.9970326409495549,0.002967359050445104,0.46153846153846156
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.8831223628691983,0.046577540507166074,0.7446808510638298,0.776595744680851,0.5333333333333333,0.9746835443037974,0.02531645569620253,0.4666666666666667
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8928571428571428,0.0775432853460683,0.7704918032786885,0.8032786885245902,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.9078764478764478,0.04094685566300946,0.7475728155339806,0.7766990291262136,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9412991002852754,0.023234273172930572,0.7722007722007722,0.7992277992277992,0.6428571428571429,0.9723502304147466,0.027649769585253458,0.35714285714285715
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8924748563218389,0.03025640598561219,0.7429906542056075,0.7850467289719626,0.525,0.9770114942528736,0.022988505747126436,0.475
NHANES,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9693055555555556,0.04721494675511356,0.7666666666666667,0.78,0.6333333333333333,1.0,0.0,0.36666666666666664
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,428,0.9493132766514062,0.02775975047218741,0.9228971962616822,0.9345794392523364,0.45454545454545453,0.9904076738609112,0.009592326139088728,0.5454545454545454
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,416,0.924098098453883,0.022872907417582793,0.7163461538461539,0.7403846153846154,0.6823529411764706,0.972809667673716,0.027190332326283987,0.3176470588235294
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,65+,302,0.8468665768194071,0.09122467008663421,0.5662251655629139,0.6357615894039735,0.4716981132075472,0.9693877551020408,0.030612244897959183,0.5283018867924528
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Female,590,0.9219259349247808,0.01675336942844426,0.7559322033898305,0.7847457627118644,0.5643564356435643,0.9775051124744376,0.022494887525562373,0.43564356435643564
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Male,556,0.9153628549668155,0.014128395566294966,0.7517985611510791,0.7859712230215827,0.5544554455445545,0.9824175824175824,0.017582417582417582,0.44554455445544555
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Mexican American,161,0.9421487603305785,0.043918537462647234,0.7018633540372671,0.7329192546583851,0.6,0.9917355371900827,0.008264462809917356,0.4
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9017615176151761,0.03803897910942547,0.7346938775510204,0.7687074829931972,0.5416666666666666,0.959349593495935,0.04065040650406504,0.4583333333333333
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9076780758556893,0.025731263708104385,0.7686832740213523,0.8078291814946619,0.5869565217391305,0.9659574468085106,0.03404255319148936,0.41304347826086957
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9294681579548048,0.020068965914029013,0.7711442786069652,0.7960199004975125,0.5384615384615384,0.9970326409495549,0.002967359050445104,0.46153846153846156
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other Hispanic,94,0.8831223628691983,0.046577540507166074,0.7446808510638298,0.776595744680851,0.5333333333333333,0.9746835443037974,0.02531645569620253,0.4666666666666667
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8928571428571428,0.0775432853460683,0.7704918032786885,0.8032786885245902,0.5,0.9591836734693877,0.04081632653061224,0.5
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,High,309,0.9078764478764478,0.04094685566300946,0.7475728155339806,0.7766990291262136,0.5,0.9806949806949807,0.019305019305019305,0.5
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9412991002852754,0.023234273172930572,0.7722007722007722,0.7992277992277992,0.6428571428571429,0.9723502304147466,0.027649769585253458,0.35714285714285715
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.8924748563218389,0.03025640598561219,0.7429906542056075,0.7850467289719626,0.525,0.9770114942528736,0.022988505747126436,0.475
NHANES,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9693055555555556,0.04721494675511356,0.7666666666666667,0.78,0.6333333333333333,1.0,0.0,0.36666666666666664
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,312,0.7976162545164469,0.2893729192668906,0.6602564102564102,0.9326923076923077,0.0,1.0,0.0,1.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,63,0.7106854838709677,0.38875130936727437,0.36507936507936506,0.6031746031746031,0.0,0.96875,0.03125,1.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Unknown,384,0.7885074626865671,0.30061192261076497,0.6067708333333334,0.8697916666666666,0.0,0.996,0.004,1.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Pima/Native American,384,0.7885074626865671,0.30061192261076497,0.6067708333333334,0.8697916666666666,0.0,0.996,0.004,1.0
Pima,model_b_routine_clinical,CatBoost,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7885074626865671,0.30061192261076497,0.6067708333333334,0.8697916666666666,0.0,0.996,0.004,1.0
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7756088405049035,0.02267623409076706,0.2916666666666667,0.3108974358974359,0.40594059405940597,0.8862559241706162,0.11374407582938388,0.594059405940594
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.7132056451612903,0.09105589849415144,0.12698412698412698,0.15873015873015872,0.7419354838709677,0.625,0.375,0.25806451612903225
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
Pima,model_b_routine_clinical,CatBoost,fixed_recalibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,20-44,312,0.7756088405049035,0.02267623409076706,0.2916666666666667,0.3108974358974359,0.40594059405940597,0.8862559241706162,0.11374407582938388,0.594059405940594
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,age_group,45-64,63,0.7132056451612903,0.09105589849415144,0.12698412698412698,0.15873015873015872,0.7419354838709677,0.625,0.375,0.25806451612903225
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,sex,Unknown,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,race,Pima/Native American,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
Pima,model_b_routine_clinical,CatBoost,adaptive_calibration,isotonic,adaptive_transport_conformal,socioeconomic_status,Unknown,384,0.7694925373134328,0.032171212275106234,0.2630208333333333,0.2838541666666667,0.48507462686567165,0.84,0.16,0.5149253731343284
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9500763025942882,0.04474841431771513,0.9719626168224299,1.0093457943925233,0.6363636363636364,0.9760191846522782,0.023980815347721823,0.36363636363636365
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,45-64,416,0.924684556602097,0.11462806449132819,0.8942307692307693,1.0360576923076923,0.8352941176470589,0.879154078549849,0.12084592145015106,0.16470588235294117
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,age_group,65+,302,0.9078744705429341,0.1409497659897817,0.8311258278145696,1.0364238410596027,0.8679245283018868,0.7908163265306123,0.20918367346938777,0.1320754716981132
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Female,590,0.9406952965235174,0.0926551096846535,0.9,1.023728813559322,0.8316831683168316,0.8957055214723927,0.10429447852760736,0.16831683168316833
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,sex,Male,556,0.9448155804591448,0.09578348517799846,0.9136690647482014,1.0287769784172662,0.8514851485148515,0.9120879120879121,0.08791208791208792,0.1485148514851485
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Mexican American,161,0.9677685950413222,0.06445710161605865,0.9316770186335404,1.0124223602484472,0.9,0.9338842975206612,0.06611570247933884,0.1
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Asian,147,0.9332655826558265,0.09616330549273333,0.8979591836734694,1.0068027210884354,0.7916666666666666,0.9186991869918699,0.08130081300813008,0.20833333333333334
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic Black,281,0.9292321924144311,0.13456853404929398,0.8896797153024911,1.0320284697508897,0.8260869565217391,0.8680851063829788,0.13191489361702127,0.17391304347826086
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Non-Hispanic White,402,0.9674960054782014,0.09962034190557793,0.9203980099502488,1.027363184079602,0.8769230769230769,0.9169139465875371,0.0830860534124629,0.12307692307692308
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other Hispanic,94,0.8962025316455696,0.10795678936654267,0.8723404255319149,1.0638297872340425,0.7333333333333333,0.8607594936708861,0.13924050632911392,0.26666666666666666
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,race,Other/Multi-racial,61,0.8996598639455782,0.09476294501757421,0.9016393442622951,1.0163934426229508,0.75,0.9387755102040817,0.061224489795918366,0.25
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,High,309,0.9452509652509653,0.09403916494616485,0.9061488673139159,1.0194174757281553,0.82,0.9073359073359073,0.09266409266409266,0.18
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Low,259,0.9489795918367346,0.08980900362658983,0.9227799227799228,1.0347490347490347,0.8809523809523809,0.9078341013824884,0.09216589861751152,0.11904761904761904
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Middle,428,0.9247126436781609,0.10119349470008479,0.8925233644859814,1.0327102803738317,0.825,0.8879310344827587,0.11206896551724138,0.175
NHANES,model_c_extended_transport,Logistic Regression,naive_transfer,uncalibrated,adaptive_transport_conformal,socioeconomic_status,Unknown,150,0.9733333333333334,0.08195121889083144,0.92,1.0066666666666666,0.8666666666666667,0.9333333333333333,0.06666666666666667,0.13333333333333333
NHANES,model_c_extended_transport,Logistic Regression,fixed_recalibration,uncalibrated,adaptive_transport_conformal,age_group,20-44,428,0.9500763025942882,0.044748411981403585,0.9719626168224299,1.0093457943925233,0.6363636363636364,0.9760191846522782,0.023980815347721823,0.36363636363636365
